company_number_search,jurisdiction_code_search,company_name_search,country_code_search,state_search
6151134,us_de,CARIBBEAN MOTORCYCLES LLC,US,DE
2161517,us_ny,"PATHSTONE ENTERPRISE CENTER, INC.",US,NY
5120857,us_de,"TEMPOE, LLC",US,DE
4824485,us_de,MORTGAGE CADENCE LLC,US,DE
3510674,us_de,"GENERAL DYNAMICS MISSION SYSTEMS, INC.",US,DE
1750300,us_ca,NULINX INTERNATIONAL INC.,US,CA
CORP_50171353,us_il,"WISS, JANNEY, ELSTNER ASSOCIATES, INC.",US,IL
4312093,us_pa,SFM Consulting LLC,US,PA
4762854,us_de,"WORKDAY, INC.",US,DE
,us_de,"MCCAIN CATALIN, INC.",US,DE
4617963,us_de,"RED BEACON, INC.",US,DE
W06916597,us_md,"FTI CAPITAL ADVISORS, LLC",US,MD
000560734,us_tn,FRANKLIN MADISON GROUP LLC,US,TN
,us_va,"TABERNÁCULO DE RESTAURACIÓN MANÁ DEL CIELO, INC.",US,VA
L11000138018,us_fl,"PARADISE CHARTER GROUP, LLC",US,FL
,us_de,CARPENTER MARSH FAC RE LLC,US,DE
L04000008599,us_fl,"SOMA INTIMATES, LLC",US,FL
000231084,us_tn,MARINE SPILL RESPONSE CORPORATION,US,TN
144404,us_pa,WILLIAM A. GRAHAM COMPANY,US,PA
839519,us_de,RECKITT BENCKISER LLC,US,DE
3610443,us_ny,URBANA PR CORPORATION,US,NY
791904,us_oh,"PARK PLACE TECHNOLOGIES, LLC",US,OH
3177986,us_de,"BUILD-A-BEAR WORKSHOP, INC.",US,DE
0157603000,us_tx,"REAL TIME RESOLUTIONS, INC.",US,TX
288247,us_oh,SEALY MATTRESS COMPANY OF PUERTO RICO,US,OH
3477295,us_de,"FIRST FINANCIAL ASSET MANAGEMENT, INC.",US,DE
589446,us_fl,"FIDELITY WARRANTY SERVICES, INC.",US,FL
,us_al,"ALTEC RENTAL SERVICES DEL CARIBE, INC.",US,AL
2298020,us_de,"COACH STORES PUERTO RICO, INC.",US,DE
558725,us_de,FORD LEASING DEVELOPMENT COMPANY LLC,US,DE
0968681,us_ca,UNITED BEHAVIORAL HEALTH,US,CA
G72585,us_fl,"CHICO'S FAS, INC.",US,FL
,us_il,THE NATIONAL ORGANIZATION OF THE NEW APOSTOLIC CHURCH OF NORTH AMERICA,US,IL
773143,us_de,FEDERAL EXPRESS CORPORATION,US,DE
7447158,us_de,ACQUAVIVA CORP,US,DE
,us_ma,RENAISSANCE MEDICAL GROUP PR CORPORATION,US,MA
L07000080772,us_fl,"LYKE SUCCESS, LLC",US,FL
,us_ar,THE MICHAEL AND ALICIA BUTLER LIVING TRUST,US,AR
202461311360,us_ca,"Sunrun Artemis Investor 2024-2, LLC",US,CA
2971706,us_de,"SUNRUN JUNO OWNER 2024, LLC",US,DE
108781394,us_or,TWENDE SOLAR,US,OR
132034,us_ia,"RDG PLANNING & DESIGN, INC.",US,IA
P00000107043,us_fl,"ANAMAR ENVIRONMENTAL CONSULTING, INC.",US,FL
,us_de,JUANA DIAZ SOLAR LLC,US,DE
7653022,us_de,"SUNRUN GEMINI OWNER 2023, LLC",US,DE
0450371277,us_nj,VILLAS DEL MAR BY THE BEACH LLC,US,NJ
601557722,us_wa,"B. RILEY WEALTH ADVISORS, INC.",US,WA
7404254,us_de,LA MERCED REHABILITATION CORP.,US,DE
,us_fl,MIAMIWOOD STUDIOS PUERTO RICO L.L.C.,US,FL
dedf894c-9cd4-e011-a886-001ec94ffe7f,us_mn,Allegis Corporation,US,MN
,us_fl,PARTIDO REPUBLICANO HONDURAS INC.,US,FL
7507782,us_pa,Work Source Staffing LLC,US,PA
7139423,us_de,CABO ROJO ESCAPE LLC,US,DE
0450258231,us_nj,GUARANTEED PROVIDER SERVICES INC.,US,NJ
,us_va,AMERICAN ASSOCIATION OF MOTOR VEHICLE ADMINISTRATORS CORPORATION,US,VA
6374283,us_de,IGT US D&B (G) LLC,US,DE
L22000054446,us_fl,JENA GROUP LLC,US,FL
6541004,us_de,"PPR JUNCOS, LLC",US,DE
7966068,us_de,LND TECHNICAL SERVICES LLC,US,DE
0802168606,us_tx,"Archer and Olive, LLC",US,TX
L12000002619,us_fl,"CASA DI SOLE, LLC",US,FL
,us_fl,"LANDRUM PROFESSIONAL EMPLOYER SERVICES, INC.",US,FL
DL207830,us_sd,ACCORD BEACH LLC,US,SD
0804116081,us_tx,"Sur180 Therapeutics, LLC",US,TX
5069762,us_de,"SANTIAGO CAPITAL, LLC",US,DE
6771117,us_de,"CARGO SCREENING K9 ALLIANCE, LLC",US,DE
42727,us_ny,"INTERNATIONAL RESCUE COMMITTEE, INC.",US,NY
802356560,us_mi,"RB JONES, INC.",US,MI
4317798,us_de,"SUNRUN JUNO MANAGER 2021, LLC",US,DE
,us_la,SUANOVA ANIMAL HOSPIALS LLC,US,LA
3826862,us_de,"ROYAL & SUNALLIANCE INSURANCE AGENCY, INC.",US,DE
4387710,us_de,"METROPOLITAN HOUSING FOR THE ELDERLY, LLC",US,DE
7936719,us_de,ALAMEDA METROPOLITANA LLC,US,DE
3374535,us_de,"SUNNOVA ASSET PORTFOLIO 8 HOLDINGS, LLC",US,DE
924128,us_de,BELL TEXTRON INC.,US,DE
00315155,us_mo,"PHARMACY BUYING ASSOCIATION, INC.",US,MO
,us_fl,"NARDUCCI DENTAL GROUP, LLC",US,FL
N93000003787,us_fl,"CPT INSTITUTE, INC.",US,FL
,us_tx,SUN COAST RESOUCES INC.,US,TX
3199366,us_ca,"ECONOLITE SYSTEMS, INC.",US,CA
41462116K,us_la,"SEATRAN MARINE, LLC",US,LA
5776803,us_de,POWERSCHOOL GROUP LLC,US,DE
,us_il,PUERTO RICAN ARTS ALLIANCE INC.,US,IL
,us_ny,NHF - PUERTO RICO BLEEDING DISORDERS CHAPTER INC.,US,NY
N18000002072,us_fl,PROJECT GIVEBACK INC,US,FL
6393477,us_de,"CAPITAL BAY UNDERWRITING, LLC",US,DE
970642,us_ms,"Debristech, LLC",US,MS
P16000075796,us_fl,"WG PITTS GROUP, INC.",US,FL
C262373,us_mt,"WHITEFISH ENERGY HOLDINGS, LLC",US,MT
177005077,us_wa,PACCAR FINANCIAL CORP.,US,WA
EXTUID_4181014,us_dc,Association of the University of Puerto Rico Alumni and Friends Abroad,US,DC
,us_md,C3 INNOVATIONS CORPORATION,US,MD
6206785,us_de,LENOVO CONNECT (UNITED STATES) INC.,US,DE
07732126,us_va,"Interactive Government Holdings, Inc.",US,VA
5083269-0142,us_ut,"DOPPELMAYR USA, INC.",US,UT
3552755,us_ca,"FLOWRIDER, INC.",US,CA
5807781,us_de,"HV MM, LLC",US,DE
5732941,us_de,270 PR UNIT 4 LLC,US,DE
3894548,us_de,"DDR ISABELA LLC, S.E.",US,DE
L15000041836,us_fl,"ENCANTADA VIEQUES, LLC",US,FL
4927428,us_de,"TALENTBURST PAYROLL, INC.",US,DE
LLC_04312678,us_il,DOVEWING LLC,US,IL
000663907,us_tn,Christian Association for Deaf Education,US,TN
1995100546,us_in,"RETRO-TECH SYSTEMS, LLC",US,IN
D231567,us_mt,"BARNARD CENTRAL AMERICA, INC.",US,MT
1900522471,us_ok,FMS INC.,US,OK
675202,us_pa,Janssen Biotech Inc.,US,PA
19931105620,us_co,"SLD America Equities, Inc.",US,CO
2304327,us_de,"AMERICREDIT FINANCIAL SERVICES, INC.",US,DE
f530a0c6-bad4-e011-a886-001ec94ffe7f,us_mn,Allied Interstate LLC,US,MN
0000555352,us_id,"MELALEUCA SECURITY, INC.",US,ID
P07000000397,us_fl,"N&B TEAM CONSULTING, INC.",US,FL
3853870,us_de,"SAGEPOINT FINANCIAL, INC.",US,DE
5171934,us_de,"WYNDHAM CARIB DEVELOPMENT COMPANY V, LLC",US,DE
3122040,us_de,"ARTHUR J. GALLAGHER SERVICE COMPANY, LLC",US,DE
,us_nv,"AMEC ENVIRONMENT & INFRASTRUCTURE, INC",US,NV
e16d460d-bad4-e011-a886-001ec94ffe7f,us_mn,"I. C. System, Inc.",US,MN
4937825,us_de,"GURABO ELDERLY APARTMENTS, LLC",US,DE
4810946,us_de,SUNRISE MEDICAL (US) LLC,US,DE
2137191,us_de,"WORLDWIDE SERVICES, INC.",US,DE
4877006,us_de,"ARC AZHUMPR001, LLC",US,DE
2311547,us_de,"BIO-MEDICAL APPLICATIONS OF PUERTO RICO, INC.",US,DE
4808708,us_de,"GTP INFRASTRUCTURE III, LLC",US,DE
1370726,us_ny,"MCGRAW-HILL INTERAMERICANA, INC.",US,NY
772746,us_de,"HILTON INTERNATIONAL OF PUERTO RICO, INC.",US,DE
L22000226240,us_fl,BRIGHTMAX LLC,US,FL
W14748057,us_md,"PREPAID WIRELESS GROUP, LLC",US,MD
0803015420,us_tx,THE MAFIA OF BEATS LLC,US,TX
0805312987,us_tx,"Zurn Water, LLC",US,TX
3210362,us_de,"EUGENIUSS, LLC",US,DE
803024795,us_mi,"ACRISURE SOUTHEAST PARTNERS INSURANCE SERVICES, LLC",US,MI
1684357,us_oh,"HUTCHESON HOMECARE PHARMACY, INC.",US,OH
L18000287298,us_fl,"PARK & K PUBLIC AFFAIRS, LLC",US,FL
001003656,us_ma,"CRISTO ME LIBERTO, INC.",US,MA
L07000006031,us_fl,"LATIN2LATIN MARKETING + COMMUNICATIONS, LLC",US,FL
5975153,us_de,"X-CALIBER RURAL CAPITAL, LLC",US,DE
7639,us_oh,THE REYNOLDS AND REYNOLDS COMPANY,US,OH
0804663853,us_tx,"Via Wireless, LLC",US,TX
43472189K,us_la,STRUCTURE ACE LLC,US,LA
EXTUID_4341796,us_dc,MSL PROPERTIES LLC,US,DC
,us_de,VBI GROUP INC.,US,DE
4876314,us_de,ABILITY NETWORK INC.,US,DE
,us_wy,BOHIO76 L.L.C.,US,WY
3988559,us_oh,HHI ENTERPRISES LLC,US,OH
1005089,us_oh,"INTEGRATED PRECISION SYSTEMS, INC.",US,OH
6088177,us_de,GENIUS SPORTS MEDIA INC.,US,DE
6945853,us_de,ESTANCIA DORADA PARTNERS INC.,US,DE
0801096413,us_tx,"Total IT, Inc.",US,TX
201713210500,us_ca,"PATHIAN, LLC",US,CA
0800167393,us_tx,OSTEOMED LLC,US,TX
,us_de,"SPORTSCONTENTCO, LLC",US,DE
6563848,us_de,MOJITO ENTERTAINMENT INC.,US,DE
3057242,us_de,"INARI MEDICAL INTERNATIONAL, INC.",US,DE
3841104,us_ca,ONE TREE FOUNDATION,US,CA
P17000089114,us_fl,"CENTRAL FLORIDA ADVISOR GROUP, INC.",US,FL
,us_ny,"EL GRITO BORICUA, INC.",US,NY
809704,us_de,"COLORCON P.R., INC. (DELAWARE)",US,DE
L18000288571,us_fl,"NAIN MUSIC, LLC",US,FL
201415010475,us_ca,"007 MANAGEMENT, LLC",US,CA
5857784,us_de,"UNITED CLERGY TASK FORCE, INC.",US,DE
3649827,us_de,"CATAPULT LEARNING, LLC",US,DE
4122449,us_de,"OPTUM PUBLIC SECTOR SOLUTIONS, INC.",US,DE
0801195164,us_tx,"DSW Homes, LLC",US,TX
7645371,us_de,"HELI-PR, LLC",US,DE
,us_fl,PRATI EDU LIMITED LIABILITY COMPANY,US,FL
,us_pa,"OLIN PARTNERSHIP, LTD. INC.",US,PA
3214098,us_ca,WMBE PAYROLLING INC.,US,CA
,us_id,"THE JAMES AND BARBARA CIMINO FOUNDATION, INC.",US,ID
N06000009330,us_fl,MISION INTERNACIONAL NUEVO PACTO INC.,US,FL
34551332K,us_la,"HUNT, GUILLOT & ASSOCIATES, L.L.C.",US,LA
L18000237149,us_fl,ROTANN GROUP LLC,US,FL
6911089,us_de,"SUNRUN CYGNUS OWNER 2018, LLC",US,DE
,us_fl,CASE STRATEGIES GROUP LLC,US,FL
4314649,us_de,"WYNDHAM CARIB MANAGEMENT COMPANY, LLC",US,DE
L17000158362,us_fl,ANKAR INVESTMENT GROUP LLC,US,FL
6782942,us_de,"DSW HOMES PR, LLC",US,DE
0802519088,us_tx,RBWC Global LLC,US,TX
,us_sc,REBUILD PUERTO RICO INC.,US,SC
4680746,us_de,ATC PONDEROSA K LLC,US,DE
5129021,us_ny,"MIDWEST SERVICING 3, INC.",US,NY
3320347,us_de,"VOYA FINANCIAL PARTNERS, LLC",US,DE
4743935,us_de,"LIGHTING RETROFIT INTERNATIONAL, LLC",US,DE
LC001454319,us_mo,"Puerta de Tierra, LLC",US,MO
4276510,us_de,BPP RETAIL PROPERTIES LLC,US,DE
,us_pa,CHILD AND FAMILY FIRST LLC,US,PA
5201732,us_de,"JES GLOBAL CAPITAL GP, LLC",US,DE
4230102,us_de,IP NETWORKED SERVICES INC.,US,DE
5355351,us_de,MARINA PDR HOSPITALITY LLC,US,DE
5104647,us_de,STAR PATILLAS LLC,US,DE
178507,us_de,"CARIBBEAN REFRESCOS, INC.",US,DE
3882392,us_de,T-MOBILE PUERTO RICO LLC,US,DE
3358338,us_de,ACCURAY INCORPORATED,US,DE
5012938,us_de,"PB ELDERLY, CORP.",US,DE
2722118,us_ca,"SITE CREW, INC.",US,CA
4700205,us_de,SANTAMERICA MANAGING MEMBER INC.,US,DE
001020669,us_ma,"LPEGP, INC.",US,MA
4605045,us_de,MEAD JOHNSON NUTRITION (PUERTO RICO) INC.,US,DE
S74747,us_fl,WEG ELECTRIC CORP.,US,FL
3363170,us_de,"PRUDENTIAL ASSET RESOURCES, INC.",US,DE
2305587,us_de,NAUTICA RETAIL USA LLC,US,DE
35248274N,us_la,ALMA FINANCIAL ASSISTANCE CORP.,US,LA
6467385,us_ks,"OK VIEQUES, LLC",US,KS
3233160,us_ks,"ASURION PROTECTION SERVICES OF PUERTO RICO, INC.",US,KS
4277383,us_de,WILSHIRE ADVISORS LLC,US,DE
,us_ny,"SAMUEL A. RAMIREZ & CO., INC.",US,NY
2822567,us_de,"GUESS? RETAIL, INC.",US,DE
0432091,us_ca,"UNIVERSAL LIFE CHURCH, INC.",US,CA
4732507,us_de,FCA SERVICE CONTRACTS LLC,US,DE
2839915,us_de,"LAS PIEDRAS INVESTMENT, L.L.C.",US,DE
2418708,us_de,GUANICA-CARIBE LAND DEVELOPMENT CORPORATION,US,DE
491117,us_de,WHIRLPOOL CORPORATION,US,DE
0100219049,us_nj,BPREX SPECIALTY PRODUCTS PUERTO RICO INC.,US,NJ
543849,us_ny,"U.S.S.C. PUERTO RICO (NY), INC.",US,NY
800029156,us_mi,"CTI AND ASSOCIATES, INC.",US,MI
7108270,us_de,"HIBISCUSPR 369, LLC",US,DE
C13863-1995,us_nv,KLAI JUBA WALD,US,NV
,us_mt,DJ&A CORPORATION,US,MT
5870878,us_de,"BLOOMJOY, INC.",US,DE
6628144,us_de,"COOLSYS ENERGY DESIGN, LLC",US,DE
3913576,us_ca,THE HACK FOUNDATION,US,CA
CORP_59799126,us_il,"AON FAC, INC.",US,IL
2792172,us_pa,AMCS Group Inc.,US,PA
7476852,us_de,REAL TIME FINANCIAL SERVICES LLC,US,DE
07633829,us_va,"Cardinal Technology Systems, Corp.",US,VA
7318659,us_de,"SUNNOVA BUSINESS MARKETS BORROWER, LLC",US,DE
0993868,us_ct,FairCost LLC,US,CT
P16000075255,us_fl,WDAM INVESTMENTS INC,US,FL
7376739,us_de,"FIFTH ASSET, INC.",US,DE
P13000041138,us_fl,CLIMA CORP,US,FL
6436234,us_de,"HHS TECHNOLOGY GROUP, LLC",US,DE
L16000161848,us_fl,"EUROJAP AUTOMOTIVE & COLLISION, LLC.",US,FL
8027,us_oh,THE SHERWIN-WILLIAMS COMPANY,US,OH
,us_de,"CCS INTERVENTION OPERATIONS, LLC",US,DE
S41084,us_fl,"BRINDLEY PIETERS AND ASSOCIATES, INC.",US,FL
,us_nj,UNITED PUBLIC ADJUSTERS CORPORATION,US,NJ
,us_de,EVIDENT SCIENTIFIC INC.,US,DE
L18000195092,us_fl,"FY LOGISTICS, LLC",US,FL
6497844,us_de,ATLAS TECHNICAL CONSULTANTS LLC,US,DE
P14000025458,us_fl,"PLANIT CONSTRUCTION USA, INC.",US,FL
6804429,us_de,BULLISH US OPERATIONS LLC,US,DE
0130960800,us_tx,"FRANKFURT-SHORT-BRUZA TEXAS, INC.",US,TX
6844062,us_de,RUNFALCON LLC,US,DE
E0559322008-4,us_nv,OPTIMIZERX CORPORATION,US,NV
3070434,us_de,"EQUABLI, INC.",US,DE
2366252,us_oh,THE JANZ CORPORATION,US,OH
6171167,us_de,"IACTA PHARMACEUTICALS, INC.",US,DE
6406148,us_de,SK FILM PROJECT LLC,US,DE
6265958,us_de,POPULAR IMPACT FUND LLC,US,DE
3740982,us_de,MAYANALYTICS INC,US,DE
07069222,us_va,"NetImpact Strategies, Inc.",US,VA
L17000113647,us_fl,VANGUARD VISION LLC,US,FL
2021-000989931,us_wy,"Modern Capital Securities, Inc",US,WY
N96000003092,us_fl,"INTERNATIONAL EVANGELICAL COUNCIL, INC.",US,FL
0100072141,us_nj,"AON CONSULTING, INC.",US,NJ
7117518,us_de,"RAM PAYMENT, LLC",US,DE
LLC_09371052,us_il,PUERTO RICO APOLONIA PARTNERS LLC,US,IL
,us_nj,SAFILO USA CORPORATION,US,NJ
LC001445752,us_mo,"M Property Services, LLC",US,MO
1352936,us_ny,THE PABLO CASALS FOUNDATION INC.,US,NY
,us_tx,UNIVERSIDAD TEOLÓGICA LINAJE BENDITO CORPORACIÓN,US,TX
2433344,us_ca,"TRINET HR III, INC.",US,CA
L19614595,us_az,"TRANSPLANT SOLUTIONS, LLC",US,AZ
N19000006840,us_fl,JOAS FUEGO DE YAVEH INC.,US,FL
000216898,us_tn,"T.F.R. ENTERPRISES, INC.",US,TN
0095105,us_ct,"AMERICARES FOUNDATION, INC.",US,CT
6542517,us_de,"PCC SUB-CDE I, LLC",US,DE
5601601,us_de,"DCMC, LLC",US,DE
P16000049815,us_fl,VANTAGEKNIGHT INC,US,FL
2640595,us_de,SPECTRA SYSTEMS CORPORATION,US,DE
5245415,us_de,PELICAN BIOTHERMAL LLC,US,DE
2016022400704,us_in,MINISTERIO DALE AL POBRE INC.,US,IN
6087455,us_de,"ACUMENIAN, LLC",US,DE
,us_oh,"SCHUERGER II CO., LLC",US,OH
,us_mi,BAKER COLLEGE PROFESSIONAL SERVICES INC INC.,US,MI
,us_nj,BAZ HOLDINGS LLC,US,NJ
0802246934,us_tx,Administracion Rush LLC,US,TX
P08000021602,us_fl,"BIO-TECH MEDICAL SOFTWARE, INC.",US,FL
1173565,us_ct,"CASA BARAKA, LLC",US,CT
5548250,us_de,"ABLE SCS, INC.",US,DE
5218057,us_de,REVERSE MORTGAGE FUNDING LLC,US,DE
,us_de,"CIRCLE INTERNET FINANCIAL, LLC",US,DE
2846454,us_de,BLACKBOARD INC.,US,DE
,us_il,FAY SERVICING LLC,US,IL
601668881,us_wa,ENGIE INSIGHT SERVICES INC.,US,WA
c2e160ae-aed4-e011-a886-001ec94ffe7f,us_mn,"Loram Maintenance of Way, Inc.",US,MN
042492119,us_ma,"CANADIAN FISH EXPORTERS, INC.",US,MA
26257,us_ny,THE ASSOCIATED PRESS,US,NY
2165969,us_oh,INSPIRED SPORTS LLC,US,OH
194425-059,us_in,"MJ INSURANCE, INC.",US,IN
2695101,us_de,"SYNGENTA CROP PROTECTION, LLC",US,DE
2008557,us_pa,"VELTEK ASSOCIATES, INC.",US,PA
,us_nc,"SCOTT, MADDEN & ASSOCIATES, INC.",US,NC
CORP_55138982,us_il,FEDERAL WARRANTY SERVICE CORPORATION,US,IL
2902395,us_de,"SKECHERS U.S.A., INC.",US,DE
2727493,us_de,"NORTHEASTERN DEVELOPERS, INC.",US,DE
3022289,us_ny,"HOUSING AMERICA COAMO, LLC",US,NY
000014822,us_ri,"KELLY & PICERNE, INC.",US,RI
,us_de,"MITSUBISCHI ELECTRIC POWER PRODUCTS, INC.",US,DE
3926010,us_de,GENPACT SERVICES LLC,US,DE
2075914,us_de,LYONDELL CHEMICAL COMPANY,US,DE
4348115,us_de,CECILIA ORTA LLC,US,DE
4577621,us_de,CAPITAL CROSSING SERVICING COMPANY LLC,US,DE
654922,us_de,CONTINENTAL OIL COMPANY,US,DE
0600230139,us_nj,"DANAM ENTERPRISES, LLC",US,NJ
201800210028,us_ca,"QIAGEN, LLC",US,CA
L22000080279,us_fl,BIN MOVING AND MAINTENANCE LLC,US,FL
802888280,us_mi,"WHOLESURE SOLUTIONS, LLC",US,MI
0801577074,us_tx,MRB Contractors LLC,US,TX
,us_ks,WACHTER STAFFING COMPANY CORPORATION,US,KS
2867207,us_de,"SUNRUN NEPTUNE DEPOSITOR 2024-1, LLC",US,DE
803024788,us_mi,"ACRISURE AEROSPACE PARTNERS INSURANCE SOLUTIONS, LLC",US,MI
0801147830,us_tx,"Able Industrial, LLC",US,TX
0801417663,us_tx,Foster Kids Charity,US,TX
W16484115,us_md,"FNNP INVESTMENTS, LLC",US,MD
L23000271468,us_fl,DISASTER EMERGENCY CONSULTANTS LLC,US,FL
6011859,us_de,MATE HOLDINGS INC.,US,DE
1383485,us_oh,"PUKKA, INC.",US,OH
2220649,us_ca,"IRONPLANET, INC.",US,CA
7222298,us_de,"SUNRUN IRIS MANAGER 2023, LLC",US,DE
7136144,us_de,"SUNRUN JUNO OWNER 2023, LLC",US,DE
,us_ca,"HARNESS POWER, INC CORPORATION",US,CA
LLC_10613752,us_il,"WHEELS, LLC",US,IL
6269216,us_ny,DESIGNED BY ELSIE. LLC,US,NY
,us_va,MCGUIREWOODS LLP,US,VA
23075346,us_az,"VERITAS GLOBAL PROTECTION SERVICES, INC",US,AZ
4081330,us_ny,"ALTA PARTNERS, LLC",US,NY
5777478,us_de,"LIQUID WEB, LLC",US,DE
6314617,us_de,MC (US) 3 LLC,US,DE
5801783,us_de,AFFIRM LOAN SERVICES LLC,US,DE
5806414,us_de,"VERTICAL BRIDGE REAL ESTATE II, LLC",US,DE
P04000000100,us_fl,"GPI GEOSPATIAL, INC.",US,FL
3913671,us_de,"NATIVE MATERIALS TECHNOLOGIES, INC.",US,DE
5890511,us_de,"PLANE FILM PRODUCTION PR, LLC",US,DE
4631283,us_de,"N 721 CC, LLC",US,DE
L20000352645,us_fl,GATOR GUAYNABO LLC,US,FL
0680322,us_ca,FAITH IN ACTION NETWORK,US,CA
5088982,us_de,"COMPREHENSIVE PHARMACY SERVICES, LLC",US,DE
4723275,us_de,"MENTOR TECHNICAL GROUP INTERNATIONAL, LLC",US,DE
,us_de,"MERCEDES-BENZ FINANCIAL SERVICES USA LLC Effective as a November 15, 2010, at 12:01 a.m.",US,DE
L08000070810,us_fl,"TONEY HEALTHCARE CONSULTING, LLC",US,FL
0410421,us_nc,DE MAISON SELECTIONS INC.,US,NC
N95000004207,us_fl,"SOCIEDAD MISIONERA GLOBAL, INC.",US,FL
6743171,us_de,"SAGENT M&C, LLC",US,DE
6497689,us_de,"CAPITAL CROSSING SMALL BUSINESS FINANCE, LLC",US,DE
L18000027997,us_fl,"LASER FACILITY MANAGEMENT, LLC.",US,FL
0801669604,us_tx,"Johnson Bros. Corporation, a Southland Company",US,TX
6243571,us_de,"REDI-CC1, LLC",US,DE
7083090,us_de,"SUBWAY WORLDWIDE HOLDINGS, LLC",US,DE
P04000021248,us_fl,"TWINS & MARTIN EQUIPMENT, CORP.",US,FL
0802070406,us_tx,"Capital Plus Financial, LLC",US,TX
0801247016,us_tx,"GMAS PROPERTIES, LLC",US,TX
W18234278,us_md,"NORTH18, LLC",US,MD
6008340,us_de,"TOPBLOC, LLC",US,DE
801654858,us_mi,FRIENDLY POINTS LLC,US,MI
,us_fl,"ROBERTSON, ANSCHUTZ & SCHNEID LIMITED LIABILITY COMPANY",US,FL
0641682,us_ca,"KENNEDY/JENKS CONSULTANTS, INC.",US,CA
6068827,us_de,"SEVEN G PROPERTIES OSJ, LLC",US,DE
800158274,us_mi,"SMITHGROUP, INC.",US,MI
0600426290,us_nj,"BROWN & BROWN METRO, LLC",US,NJ
800607115,us_mi,"INFOTREE SERVICE, INC.",US,MI
,us_ct,MINISTERIO MUJER PODEROSA MUJER VICTORIOSA INC.,US,CT
000783521,us_tn,"SR EPC, LLC",US,TN
1772773,us_ca,"RED BULL NORTH AMERICA, INC.",US,CA
3415291,us_de,"DIS-TRAN PACKAGED SUBSTATIONS, LLC",US,DE
4819818,us_de,"ORIX REAL ESTATE CAPITAL, LLC",US,DE
4646832,us_de,"BRIGHTSTAR AGENCY, LLC",US,DE
5389854,us_de,"ARC DBGESRG001, LLC",US,DE
3920823,us_ny,ST RINCON LLC,US,NY
E0285022012-3,us_nv,SAN LORENZO SOLAR LLC,US,NV
988200,us_ny,"BIRDAIR, INC.",US,NY
4565398,us_nm,"SILVERWING ENTERPRISES, LLC",US,NM
0200408,us_ky,ENVIRONMENTAL CHEMICAL CORPORATION,US,KY
5316400,us_de,"RIALTO MORTGAGE FINANCE, LLC",US,DE
894590,us_de,MEDELA LLC,US,DE
1216320,us_ca,"R.M. GALICIA, INC.",US,CA
1524467,us_ca,"BROWN & BROWN PROGRAM INSURANCE SERVICES, INC.",US,CA
673098,us_ny,"AIHC OF PUERTO RICO, INC.",US,NY
2379100,us_ny,"THE NEW 5-7-9 AND BEYOND, INC.",US,NY
1801759,us_ny,"ALPI U.S.A., INC.",US,NY
800151233,us_mi,STRYKER CORPORATION,US,MI
L11306953,us_az,"CONSTAR FINANCIAL SERVICES, LLC",US,AZ
,us_wi,"CCL LABEL (SAN GERMAN), INC.",US,WI
,us_de,"CONSO TEL OF PUERTO RICO, LLC",US,DE
4762927,us_de,"CHANGE HEALTHCARE PUERTO RICO, LLC",US,DE
2140697,us_de,OTIS ELEVATOR COMPANY (PUERTO RICO),US,DE
0600315153,us_nj,"MRS BPO, L.L.C.",US,NJ
3084634,us_de,"CEVA FREIGHT, LLC",US,DE
S0889123,us_va,"Schnabel Engineering, LLC",US,VA
0157418701,us_tx,"Apartment Life, Inc.",US,TX
,us_pa,HIGH SCHOOL RESPONDER LLC,US,PA
6480692,us_de,CAP SERVICES GROUP LLC,US,DE
2437795,us_oh,"DT LIVING II, LLC",US,OH
0138240800,us_tx,"SYNERGETIC COMMUNICATION, INC.",US,TX
2364515,us_ca,GRID ALTERNATIVES,US,CA
2893617,us_de,"SUNRUN ROMULUS HOLDINGS 2024, LLC",US,DE
5792730,us_de,"QOGNIFY, INC.",US,DE
P13000086239,us_fl,FLORIDA SPINE AND SPORT INC,US,FL
L23000412968,us_fl,JAHN MARIE SURETTE LLC,US,FL
0800917297,us_tx,CENTRO MINISTERIAL LUZ DEL CONSOLADOR,US,TX
4286892,us_ny,MAKS PHARMA AND DIAGNOSTICS INC.,US,NY
000028863,us_tn,"SMITH SECKMAN REID, INC.",US,TN
3819108,us_ny,"VERILY IT CONSULTING, LLC",US,NY
2680685,us_ny,"LIBERTY HOTEL ADVISORS, LLC",US,NY
D073470,us_mt,"WATTS AND ASSOCIATES, INC.",US,MT
7450915,us_de,"SUNRUN CHARIS HOLDCO 2023, LLC",US,DE
5674922,us_de,"NOVA LABS, INC.",US,DE
2940049,us_ca,PARTNER ASSESSMENT CORPORATION,US,CA
042707044,us_ma,CORPORATION FOR PUBLIC MANAGEMENT,US,MA
811267178,us_ar,"WOOSLEY GAMING ADVISORS, LLC",US,AR
,us_de,EXAMSOFT WORLDWIDE LLC,US,DE
7203059,us_de,SAN SEBASTIAN VOA AFFORDABLE HOUSING LLC,US,DE
7146974,us_de,GOLDI SOLAR INC.,US,DE
202003710554,us_ca,"JUXTO, LLC",US,CA
0800500484,us_tx,LOGMET LLC,US,TX
L20000097034,us_fl,SKYVISTA MEDIA LLC,US,FL
,us_az,TERIS-NYC LIMITED LIABILITY COMPANY,US,AZ
L18000140784,us_fl,ADVANCED GENETICS SOLUTIONS LLC,US,FL
